,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max
4200,0.06179182339000001,0.6214253073077162,-0.9440979,-0.36206612,-0.0257054865,0.292635925,2.0521462,0.0039660179319999924,0.617783896616156,-0.9173188,-0.46122999249999996,-0.11140403,0.362848815,1.5251021,-0.02765168794,0.7830800084354461,-2.1063108,-0.33689212999999996,0.085549833,0.3400666725,1.395153
4250,0.09104285968,0.6148923314735285,-1.0958834,-0.35776925,0.22778701499999998,0.49643134250000004,1.1067632,0.10530405460599997,0.4933420014537916,-1.3052814,-0.1486316125,0.08368828,0.46796203999999997,1.039858,0.001041469260000009,0.456287929137508,-1.5521135,-0.2469725625,0.0279688845,0.3200523925,1.0401583
4300,0.03363140802,0.9743557301589705,-5.662914,-0.170300855,0.084349335,0.420599375,1.7051828,0.08736210314000001,0.8436092063957353,-1.4849219,-0.3887312425,0.032757283,0.429599405,3.132866,0.04646897643999998,0.6519300367414897,-1.4319754,-0.2918818875,-0.023452997,0.3759724175,1.5300798
4350,0.025494145977999993,0.19894811631490825,-0.48365855,-0.11376816125,0.018304347999999998,0.15772080249999998,0.56822014,-0.043694266352,0.43785107420820013,-1.6068325,-0.29136836499999996,0.028092146499999998,0.235449315,0.8725505,-0.08166009514,0.486228928987142,-1.8955306,-0.35273331,-0.039840698,0.24728256499999998,0.9854331
4400,0.031443967288,0.18081256555127223,-0.27570415,-0.056791723,0.0160489085,0.08072209125,0.7843337,-0.0037477670799999996,0.30677367515353926,-0.9369378,-0.10786282750000001,-0.0268533225,0.2467776525,0.61718607,0.03346768423899999,0.23417130625541605,-0.76417255,-0.041387558,0.0518634325,0.14917278,0.5095258
4450,0.016066398556000002,0.09541980288671821,-0.2106247,-0.037818075,0.024631977,0.07475614525,0.20197392,0.0293276694792,0.22462959303383237,-0.48261642,-0.102277039,0.009451627800000001,0.17221391,0.62921524,0.035755701592000005,0.2096510159028031,-0.4413309,-0.1065062275,0.0049865245499999995,0.175104975,0.46002626
4500,0.031471309261,0.13255991934659317,-0.22934175,-0.055232346,0.000601530085,0.110131145,0.35390973,-0.03631919554,0.3561708944767674,-0.93183327,-0.26541507750000004,-0.033451558,0.18813824750000002,0.6545038,0.03699859714599999,0.3219288490945554,-0.8551812,-0.1026002175,-0.00888895985,0.1557034225,1.1575136
4550,0.05531574920000001,0.5743240362577325,-1.4673132,-0.23484528,0.15133643000000002,0.39911929,1.0063555,0.12159837402,0.650078266326127,-0.98872185,-0.28613698249999997,-0.041938364500000005,0.35804673249999996,2.1312418,-0.004726890748200004,0.5994915840164047,-1.6698108,-0.26698242499999997,0.005324602025,0.40112364,1.3231168
4600,0.105465503648,1.0324553595880153,-2.5652046,-0.1681008,0.09948986800000001,0.48557931499999996,3.674345,-0.12442052492599999,0.8523220315426242,-2.15211,-0.6568262500000001,-0.224225045,0.382826565,1.7148442,0.039083663046,1.0770717807555896,-2.1616356,-0.6150632,-0.052586793849999994,0.6285031000000001,2.8794534
4650,0.010167062260000002,0.4069323196034243,-0.8605892,-0.2789576725,0.0197383765,0.254377265,0.84024894,-0.05014373406000001,0.47904721768174513,-1.3830144,-0.3839099025,-0.0330512465,0.25675985749999997,1.4396355,-0.05856464566,0.565052780444707,-1.2143221,-0.38138151,-0.12167263,0.1966509825,1.8710594
4700,-0.02216419985200001,0.6891175019291392,-1.1396232,-0.595901755,-0.164339005,0.6279244475,1.3741195,0.03508034297999999,0.6078198472035825,-1.1100197,-0.36298982999999996,-0.131195865,0.36341269,2.0542693,-0.058751621868,0.5743545019099366,-1.1997805,-0.3221716875,-0.0573935515,0.2515835725,1.800827
4750,0.10662085906,0.7844031167599949,-2.0127974,-0.367100565,0.15286993999999998,0.560946565,1.6925259,-1.0569820000018438e-05,0.720418125760316,-2.1949246,-0.4286952125,-0.050069034,0.44559789,1.4820262,-0.09405194532,0.6285054758839773,-1.2262726,-0.4327039725,-0.06459856,0.318151235,1.2619085
4800,0.06117944301999998,0.9753069586370016,-1.4131992,-0.4996545575,-0.20288741500000002,0.4206120375,2.7748873,0.04163569821,0.595042404772891,-1.0064762,-0.46716212,0.08168745,0.386555315,1.3012338,-0.12038550306000001,0.6096150352257451,-1.7839594,-0.390557045,-0.10964536750000001,0.23879111,1.0712996
4850,0.11374521516000001,0.9635464639127151,-1.3735145,-0.5512571224999999,-0.032019973,0.621796085,2.7398276,-0.060320170539999995,0.42961948282092804,-1.0013285,-0.34756870749999996,-0.0270742475,0.281488655,0.7815809,-0.00981355636,0.4386077979189623,-1.0348816,-0.295608995,-0.09405422299999999,0.3039731975,0.93160534
4900,0.04216163817999999,0.5911172768554755,-1.2158868,-0.34824405999999997,0.070935905,0.35514033,1.5444201,-0.007999233799999995,0.48629248935745134,-0.99240375,-0.3650595,-0.024335089,0.30734092,0.98679304,-0.050148659139999975,0.4956298107823015,-1.1746774,-0.39286255999999997,-0.02515316,0.266348835,1.0270452
4950,0.0231918366,0.40241510648434337,-0.793645,-0.3638024025,0.089460969,0.35571086500000004,0.816489,-0.006078299919999987,0.45221366905473104,-1.5111896,-0.2218654175,0.045000136499999996,0.2900994725,0.76596975,-0.047546481839999995,0.34391821122965227,-0.8453846,-0.23045969,-0.055161,0.149209025,0.8069067
5000,0.06535565530000001,0.5921813850440317,-0.85850406,-0.34750282499999996,-0.106033207,0.3866184975,1.4667952,0.009293500179999985,0.6243153127378676,-1.115849,-0.3347677,-0.092152835,0.3032036775,1.8002522,-0.0771323717,0.586324780285948,-1.5210819,-0.48867583000000003,-0.16305351,0.357262495,1.2611918
5050,0.05947284745999999,0.7332860591014002,-1.1665071,-0.3799901275,0.0767763865,0.41751743,2.1449792,0.065148823586,0.6747990754961957,-1.3618144,-0.33633043,-0.01594747585,0.30763145,2.6452422,-0.022036830220000008,0.5684280367329175,-1.122437,-0.397244695,-0.1044817,0.36116957499999996,1.3706932
5100,0.06336190269800002,0.7872579961689996,-1.5410198,-0.40196091,-0.00391185305,0.48803532499999996,2.2851496,0.11488397036599998,0.6449951016668412,-1.3034325,-0.346901185,0.086354493,0.5014388425,1.8143598,-0.0322426326,0.4817824765610896,-0.7820358,-0.391885045,-0.115223408,0.2858955875,1.1705513
5150,0.011371905505999981,0.8980045293238973,-2.5866153,-0.524601145,0.1048188225,0.4314786175,2.020092,-0.027996808879999998,0.43558138934414586,-0.8698628,-0.28065194,-0.09702232499999999,0.28373331,0.99302286,-0.012528914860000007,0.34826173055865256,-0.6353092,-0.253251315,-0.023033141500000003,0.16756916,1.0348387
5200,0.08451327349999999,0.8743145475179386,-1.712991,-0.6201438275,0.090737253,0.7257834125,2.0244565,0.04503998610000003,0.5829157874305095,-1.5607948,-0.36299938,0.06346491,0.488657845,1.1648618,-0.0688228419,0.7448294828719784,-1.8673306,-0.60064268,-0.093127725,0.4107492,1.8680096
5250,0.06586960460600001,0.41485500869130015,-1.1187901,-0.18665055249999998,0.08252435999999999,0.39374157249999997,0.91412747,-0.01040749838,0.5402367183708825,-1.163485,-0.4720352625,0.0332812075,0.387482435,1.1103293,-0.027488194439999995,0.7706695137082704,-1.6470213,-0.510926025,-0.071865085,0.68887665,1.9917336
5300,0.056902829594000004,0.414337974367241,-0.7665601,-0.21297655000000001,0.0028244258499999994,0.31373849249999997,1.118495,0.009526183759999994,0.485720807355698,-0.9875527,-0.25666308250000003,0.0372333525,0.34340817,1.6838677,0.024098930736000005,0.5783351233156505,-1.0385151,-0.31568979999999996,-0.02930212,0.42437172,1.4732428
5350,0.06213807002000001,0.4309826910375419,-0.83313876,-0.203404485,0.036773323499999996,0.37827310000000003,1.2389789,-0.0012146534800000052,0.6087633661650357,-1.3144336,-0.40437126999999995,0.035512208,0.2650961875,1.7156758,0.020021316339999994,0.5419159889457045,-1.1253533,-0.355980875,-0.014821052499999997,0.37811732000000003,1.4891424
5400,-0.012946183052000007,0.4625442063572201,-1.1843789,-0.281994905,0.038106380999999995,0.28671998249999997,0.8260565,-0.011092911170000002,0.6441583547765332,-1.9340725,-0.370897675,0.028550804,0.4197754325,1.1374668,-0.10894927324,0.6788622703498083,-2.5398045,-0.27678919,-0.067854405,0.221298215,0.85588074
5450,0.10456193614020001,0.385963759300153,-0.6873946,-0.1205732825,0.08350283,0.3849234575,0.88279605,0.14570652222000002,0.4414037869962634,-1.0779343,-0.1534599625,0.12626791,0.3780453225,1.1593367,0.013751162360000005,0.471070448511141,-0.92167044,-0.2919244775,-0.0891089425,0.393906115,1.1196699
5500,0.011447648426000004,0.5239865509305196,-0.9876733,-0.309219095,0.034134924999999997,0.30435925249999995,1.4128108,-0.063111711536,0.5741968163021673,-1.4550619,-0.3396213675,-0.057438375,0.238844485,1.3035119,-0.09726111339999999,0.8301425843091454,-2.0547562,-0.64665532,0.118368625,0.5737890999999999,1.2272091
5550,0.09554706602000002,0.43638153591347145,-0.7003715,-0.26030177,0.026715040000000002,0.35156142500000004,1.1358058,0.016712864476,0.7167525110569876,-1.7701385,-0.397353685,-0.010788381100000001,0.41258594,1.7563257,-0.03952249356,0.4401484178944548,-0.8798237,-0.36963701,-0.12806368,0.31079912,1.0402718
5600,-0.03741955746000001,1.5664461747012062,-2.618339,-1.27413165,-0.0993744725,0.9019575125,3.3847575,0.05594406693600003,0.5826748235131141,-1.3985355,-0.29331041999999996,0.0523995165,0.36166695,1.3192267,-0.059971434132000005,0.7940672319557199,-1.7311673,-0.45940542,-0.08227825,0.4217121575,1.6913309
5650,0.20622316824000003,1.0250993812191513,-2.389804,-0.43047486,0.21203893499999998,0.84893496,2.6261268,0.10873440496,0.6864662498694756,-1.2613382,-0.4556448725,0.06008917,0.522362235,1.9576597,-0.08220617275,0.5718294824032361,-1.0204258,-0.46185230499999996,-0.201836105,0.26311874,1.6672993
5700,0.040553873629999994,0.39538018969019995,-0.95838463,-0.1788443625,0.01735505475,0.248570935,1.230578,0.10129210965399998,0.4971555921752307,-0.87451243,-0.22733061999999998,-0.018244028,0.40514386,1.2244587,0.022109378040000002,0.5476767883753715,-1.459199,-0.24317074,0.0929904,0.38066714999999995,1.0294237
5750,0.07793794208000002,0.28923730472048004,-0.40513885,-0.1531267125,0.071091175,0.3225993075,0.66524446,-0.08695200562000002,0.5839225219380149,-1.65277,-0.42010927249999996,-0.10191381,0.232383015,1.3876214,-0.14339296598999998,0.6440366046564582,-1.9486172,-0.457131495,0.061178132999999996,0.2514444975,1.0570593
5800,0.04516133325999999,0.38734328236588095,-0.9008219,-0.230833465,0.07840772,0.330001855,0.6697571,0.0023934566279999996,0.47192655981182163,-0.9960067,-0.321434735,-0.006278872300000001,0.3923887875,1.1373354,-0.009417749459999987,0.7883367239141447,-1.825551,-0.6723377725,0.08964109249999999,0.5281953775,1.2220325
5850,0.08901048462599999,0.3416203417933453,-0.6475035,-0.17219489,0.0312940335,0.30695418999999996,0.9033936,0.07180724445999999,0.38946432561672306,-0.8932487,-0.21636550499999999,0.02246058,0.2921681425,1.0816152,0.008941536434,0.4381073495390211,-1.2854834,-0.1314995275,0.078475955,0.2270963175,0.88025093
5900,0.05720819924400001,0.6249240915504155,-1.5079851,-0.30309428250000003,0.0192933082,0.302284505,1.9154106,0.03917125353999999,0.3626100619894478,-0.69963336,-0.2275255025,0.05213967,0.22943894,0.9245352,-0.04011583494000002,1.1466187509244656,-2.1796918,-0.9469070500000001,-0.031707763,0.3577032175,3.1429234
5950,-0.049222702214,0.6621882571077394,-1.3677673,-0.49475408,-0.0409868805,0.4140716425,1.8759443,0.03422605386000001,0.5855590955814882,-0.92495227,-0.337977215,-0.12307292,0.3999609275,1.7224882,-0.066928035258,0.5297116580200887,-1.438458,-0.323637245,-0.00945234315,0.1196389175,1.345664
6000,0.133858647068,0.6497659536953109,-1.0914295,-0.46400275999999996,0.23578751,0.7053247825,1.2490084,0.04660702164399999,0.6208649329075162,-1.1439166,-0.3287431625,-0.018817782399999997,0.3201020025,2.0540876,0.01357692699000001,0.8254126192483581,-1.39816,-0.6783597324999999,0.08597231,0.548950435,1.9784861
6050,0.03460787948,0.7398944382520005,-1.1156162,-0.642709435,-0.0037137579999999976,0.614915605,1.6581638,0.17600100021380002,0.6244448447638097,-1.4577286,-0.10286677,0.226007315,0.5836124875,1.3043215,-0.07807307082,0.6452734053701981,-1.6666298,-0.5780079175,0.03161478,0.3423252125,1.0784979
6100,0.208634267798,0.6746773483226912,-1.097458,-0.36253098,0.24284345000000002,0.547715925,2.3077302,-0.13570081568,0.9425734897967204,-4.1121807,-0.63745857,-0.0039618315000000005,0.5483137,1.4250093,-0.21728294775799997,1.1523838724484092,-3.796298,-0.68629195,-0.00217866895,0.48517155,2.8520658
6150,0.47252038468,1.2927099492749987,-1.7084672,-0.65002114,0.19720656,1.607208025,2.8001966,-0.4131585844000001,1.8127032421095692,-4.956411,-1.235555425,-0.13627005,0.84995635,2.46306,0.175886119344,1.154968329619465,-2.0471447,-0.7183158249999999,-0.0418958664,1.161218575,2.8019748
6200,0.23211666322000002,0.6946691450051077,-1.1331208,-0.1460749515,0.150203225,0.49876182500000005,2.063661,0.0968068463,0.8578665974031198,-1.4792051,-0.41574431,0.035773754,0.389479405,3.221278,0.05573356100000001,0.7987469573009708,-1.5748928,-0.477130175,0.049853505,0.620691565,2.2780285
6250,0.04594529119399999,0.2860537078389573,-0.96532726,-0.0580514675,0.041562557,0.21668839750000002,0.64906,0.03806847576399999,0.37461288753140615,-0.7106886,-0.15418935,-0.0148472785,0.177589895,1.3219094,0.02142614224599999,0.3625345090145465,-0.8077246,-0.222777395,-0.062408805,0.19441573,0.88467073
6300,0.0335294797,0.46826372533201016,-1.340056,-0.12924075125,0.009762764,0.26434647749999995,1.067306,-0.0359873885,0.7870863246573574,-1.8390293,-0.4519417275,-0.0527668,0.32269145,1.8867383,-0.18807129882,0.9368079622413694,-2.91108,-0.598096265,-0.08851123,0.392178715,2.1073217
6350,0.26485695518,1.5753208009841562,-3.0359893,-0.522427905,0.17266023,0.86027286,3.8790812,-0.17365263052399996,1.2648167540781154,-3.574112,-0.6565812675,0.0210847854,0.5943501250000001,1.641448,-0.1514984052,2.2309606308182177,-4.568268,-1.193471925,-0.52073333,0.899808975,5.774431
6400,-0.16423247703400004,1.1706918797331967,-3.5909173,-0.414811555,-0.029480099500000002,0.163003295,4.209801,-0.30847707666,1.5655900474713498,-8.172328,-0.59777545,-0.0748565195,0.5114314575000001,2.570983,-0.037845106165999974,0.9702940967918073,-3.0068128,-0.2904798975,-0.0790629375,0.321772135,2.95461
6450,-0.049355215480000006,0.272366862691103,-0.5807483,-0.208653035,-0.07689177999999999,0.172092615,0.8336663,0.11433058741,0.9469477236795779,-2.239914,-0.362334965,0.06548261775,0.6361968425,3.2323587,-0.02112669235999999,0.4766951857727323,-0.9393878,-0.360830785,-0.047145724,0.3152075975,1.1682782
6500,0.069754458706,0.42188282828306944,-0.8122647,-0.14152032,0.0190471413,0.2233259675,1.0720007,0.009439460429999992,0.5523443032634401,-1.4341192,-0.35367381249999996,0.03326272925,0.331979755,1.6124644,0.008850227208000005,0.684659761999819,-1.2382557,-0.3905659,-0.024494648,0.27942104749999996,2.0695252
6550,0.021273779848000003,0.31371379174744535,-0.88686895,-0.13545990000000002,0.057927371,0.182668745,0.8133242,0.005386868789000004,0.316004092986206,-0.6704216,-0.1547628675,-0.0454669,0.126921655,0.8961239,0.07670467864399999,0.3801487473317202,-0.75195885,-0.1642922175,0.0073882935,0.35829824250000003,1.031162
6600,0.026585533954000002,0.40324283620527474,-1.3507214,-0.11055564749999999,0.0165791515,0.27749091,0.9159522,0.02865593939000001,0.6711013974864761,-1.291173,-0.33288598,-0.0024728775,0.36520863000000003,2.0851212,-0.11256621614000001,0.7483155533934063,-1.7889987,-0.783672575,-0.10300258,0.46191862,1.4500425
6650,-0.10999570645999998,0.6319519030551377,-1.6107278,-0.5266142825,-0.022881388499999995,0.37961968749999997,1.0489092,0.10753348322000003,0.9452002407882046,-2.7133245,-0.3031437375,0.172502995,0.68787314,2.6349773,0.0162536652,1.2851437753277934,-4.019556,-0.6569889825,-0.1395334,0.49397814,3.0250874
6700,0.13326551534800002,0.21785699138630488,-0.18307066,-0.012930929825,0.0698518755,0.26641369,0.7578471,-0.02802587598,0.18197929988696207,-0.39480877,-0.146794915,-0.040483236500000006,0.11556673249999999,0.35688972,-0.07820162,0.15202726528412772,-0.43239987,-0.18166043999999998,-0.07477546,0.037582338,0.21620846
6750,0.34710786104,0.9276025916397997,-1.1189375,-0.0790370125,0.07893180799999999,0.633509455,2.9483895,0.21220028857999998,1.104658212813258,-2.6119986,-0.1901980625,0.111195328,1.2177910575,2.1820927,-0.25136919812,1.6644073721854806,-3.0577097,-1.5145578249999998,-0.022453307999999998,0.6563356,3.2717483
6800,0.456427528606,1.3333750727201477,-2.0437112,-0.5990704874999999,0.42702799999999996,1.4151101000000001,3.589613,-0.4836348022,1.7576739538199477,-4.3102922,-1.6258545,-0.68029094,0.40926933499999996,4.330136,-0.4519592557,1.7001632238811908,-3.1069071,-1.662161175,-0.5786378999999999,0.2975913725,4.068865
6850,0.123021801266,0.5164846300173095,-0.91199356,-0.1949213325,-0.01021906735,0.4348817775,1.270045,0.05957099555999999,0.38723061816485616,-0.70008755,-0.2330310325,0.035968066,0.321612955,1.3071833,0.013450835579999997,0.7363040255716747,-1.6492901,-0.4263463,0.010945797,0.36140752,1.7937346
6900,0.22888863010000007,1.6479480575035617,-3.9497592,-0.83394015,-0.032216012500000016,1.256784125,3.742104,-0.17558396859999995,1.64993598808112,-5.0375247,-0.572860125,0.008676290000000003,0.6556119125000001,2.6335173,0.016265946460000003,1.8194674356022311,-3.828668,-1.0057693125,-0.199335575,0.631939425,6.7918057
6950,0.37085983978000003,1.042862559945275,-1.8515977,-0.144269075,0.48341751499999996,0.849880565,3.0156393,-0.13000767512,1.5729500285869495,-4.1192484,-0.9426373,0.12754029,1.008863225,3.254418,-0.11181306637999996,0.8781011882790696,-1.8002398,-0.6254029275,-0.180429695,0.408791075,1.9682555
7000,0.03870905454000001,0.37635165270872006,-1.1683187,-0.12706053,0.046008348500000004,0.207941475,1.1293621,-0.046813191540000014,0.8064050508547994,-2.6449146,-0.36043167,0.013561487,0.3758257625,2.2139983,0.057917754368,0.7445032540953095,-2.4446113,-0.26282502999999996,0.065427063,0.47281438,1.6832433
7050,-0.02765397167600002,0.9413076510851551,-1.5438483,-0.77040645,-0.12574327200000002,0.556209355,2.8768554,-0.26369004740000007,1.9073438693168614,-7.133695,-0.7573428325,0.219462875,0.5775001,5.005704,-0.37252305301999994,1.7291589756732757,-4.9309096,-1.281925325,-0.21602702000000001,0.66246429,3.6158354
7100,0.09979739546000001,0.6037376918181294,-1.1967084,-0.275543865,0.085148515,0.5084803125,1.382338,-0.030811674659999993,0.9787435584099708,-2.474162,-0.69237077,-0.13363146650000002,0.708803525,1.8105307,-0.2408677934,0.8091323887188893,-2.446225,-0.8376333725,-0.194584845,0.28939259,1.3724365
7150,-0.03435291165999999,0.5603667740198476,-1.5672383,-0.419148625,0.117375613,0.36706341249999996,1.0434289,0.05619385718000003,0.7031443202084046,-2.2857685,-0.24756455500000002,0.057177065,0.52339137,1.4148035,0.06924890824000002,0.7531415211552374,-2.1005545,-0.3170104075,0.092236998,0.536238195,2.0105362
